ID	choices	x1	xprice	y1	yprice
291	1	0	1	1	1
292	1	0	3	0	0
292	2	0	3	1	1
292	1	1	0	0	1
292	1	1	2	0	5
293	1	0	4	0	1
293	1	0	4	0	4
293	2	1	4	1	1
293	2	1	3	0	2
294	1	0	1	0	1
294	1	0	2	0	5
294	1	1	5	1	5
294	1	1	1	0	3
295	1	0	2	0	2
295	1	0	2	0	2
295	1	0	1	0	2
295	1	0	1	1	1
296	1	1	3	1	4
296	2	1	1	1	2
296	2	1	4	1	0
296	2	0	2	1	2
297	1	0	3	0	4
297	2	1	4	0	2
297	2	0	2	1	1
297	2	1	3	0	3
298	1	0	3	0	1
298	2	1	0	0	5
298	2	1	0	0	5
298	2	1	5	0	2
299	2	1	2	1	2
299	2	0	4	0	2
299	2	1	1	1	2
299	1	0	2	0	1
300	2	1	4	0	1
300	2	1	4	1	5
300	1	0	3	1	3
300	1	0	2	1	5
301	2	0	4	0	4
301	1	0	4	0	2
301	1	1	3	1	4
301	1	1	1	1	4
302	2	0	3	0	4
302	2	1	5	1	5
302	1	1	3	0	3
302	2	0	3	0	2
303	2	0	5	1	2
303	1	1	4	0	4
303	2	0	4	0	2
303	2	1	0	1	0
304	2	1	4	0	2
304	2	0	4	0	2
304	2	1	4	0	0
304	2	1	3	1	3
305	1	0	1	1	1
305	2	0	4	1	2
305	1	1	2	0	5
305	2	1	3	1	4
306	1	0	2	0	2
306	1	0	3	1	4
306	2	0	3	1	1
306	1	0	3	1	3
307	2	0	2	0	1
307	2	0	3	1	0
307	2	0	4	1	1
307	1	1	5	1	4
308	2	0	5	0	5
308	1	0	2	1	3
308	1	0	3	0	1
308	1	1	0	1	4
309	1	1	5	1	1
309	2	1	2	0	4
309	2	1	4	0	3
309	2	1	0	0	4
310	1	0	0	1	5
310	1	0	4	1	4
310	1	1	0	1	2
310	1	1	0	0	2
311	1	0	4	1	4
311	1	0	4	1	3
311	1	0	0	0	2
311	1	0	2	1	4
312	1	1	3	0	3
312	2	1	3	1	1
312	2	1	1	0	1
312	1	0	3	1	5
313	1	1	2	0	0
313	1	0	4	1	1
313	2	0	1	0	1
313	2	0	3	0	5
314	2	0	5	0	1
314	1	1	3	1	5
314	1	1	1	1	3
314	2	0	2	0	1
315	2	0	3	0	2
315	2	1	1	1	3
315	1	0	4	0	5
315	1	0	4	1	4
316	1	0	2	1	3
316	1	0	5	0	5
316	1	1	1	1	4
316	1	1	2	0	4
317	1	0	4	1	4
317	1	0	2	1	2
317	2	1	3	0	1
317	1	0	1	0	5
318	2	1	1	1	1
318	1	0	2	1	4
318	1	0	4	0	2
318	1	0	0	0	4
319	1	1	1	1	3
319	2	0	4	1	2
319	2	1	3	1	2
319	2	0	3	1	2
320	2	0	2	0	0
320	2	1	4	0	3
320	2	1	3	1	3
320	2	0	4	0	0
321	1	1	3	1	3
321	1	1	0	1	0
321	1	0	5	0	4
321	2	1	5	1	1
322	1	0	3	0	2
322	1	0	3	0	1
322	1	1	2	1	2
322	1	0	3	1	3
323	2	0	1	0	3
323	1	1	2	1	5
323	2	0	3	0	0
323	2	0	2	1	2
324	2	1	3	0	3
324	1	1	3	1	5
324	1	1	0	0	2
324	1	1	1	1	3
325	1	1	4	1	2
325	1	1	2	1	5
325	2	0	5	1	1
325	2	1	1	0	1
326	2	0	5	0	3
326	2	1	2	1	4
326	1	1	3	1	1
326	1	0	5	0	2
327	2	0	2	0	2
327	2	1	3	0	0
327	2	0	4	0	1
327	1	0	1	1	2
328	2	1	1	1	2
328	2	1	1	0	0
328	1	0	1	1	2
328	2	1	3	0	1
329	1	0	0	1	3
329	2	1	4	0	0
329	2	0	1	0	0
329	2	1	4	0	3
330	2	0	3	1	2
330	1	0	3	0	2
330	1	0	4	0	5
330	2	0	2	1	2
331	2	1	3	0	0
331	2	0	3	1	1
331	1	0	3	1	1
331	2	1	1	1	3
332	2	0	3	1	0
332	2	1	4	0	5
332	2	1	0	0	1
332	2	0	4	0	3
333	2	0	4	0	2
333	1	0	0	0	5
333	1	0	1	1	0
333	1	1	1	0	4
334	1	1	0	0	3
334	2	1	2	1	2
334	1	1	1	1	4
334	2	0	1	1	3
335	2	0	4	0	2
335	1	0	4	1	3
335	2	0	1	0	2
335	2	1	2	0	2
336	1	1	1	1	0
336	2	1	0	0	3
336	1	0	0	0	0
336	1	0	2	1	4
337	2	1	1	0	1
337	1	0	2	1	5
337	1	0	3	1	5
337	1	0	3	1	3
338	2	1	2	0	2
338	1	1	1	1	5
338	1	0	1	1	3
338	1	1	1	0	4
339	1	1	1	1	1
339	1	1	0	0	2
339	1	0	3	1	1
339	1	0	0	1	3
340	2	1	2	0	3
340	2	0	3	0	2
340	2	1	0	0	2
340	2	1	5	1	3
341	1	1	2	0	3
341	2	1	2	0	0
341	2	0	1	0	1
341	2	1	3	0	4
342	1	0	2	1	4
342	2	0	4	0	4
342	2	1	3	0	0
342	1	0	1	1	2
343	1	0	0	0	0
343	1	1	3	0	4
343	1	0	2	1	1
343	2	1	4	1	0
344	1	0	3	0	3
344	1	0	4	1	4
344	2	0	4	0	1
344	1	1	3	1	1
345	1	1	4	0	2
345	1	1	2	1	5
345	1	1	0	1	4
345	1	0	2	1	4
346	2	1	3	0	1
346	1	0	1	1	0
346	2	0	3	1	1
346	1	1	3	1	2
347	1	1	0	1	4
347	1	1	4	1	3
347	1	0	4	1	1
347	1	0	4	1	5
348	2	1	5	0	4
348	1	0	2	1	3
348	1	0	1	1	2
348	1	1	0	1	4
349	1	0	0	1	1
349	1	0	1	1	0
349	1	1	0	1	5
349	2	1	1	0	0
350	2	1	0	1	3
350	2	1	4	1	1
350	2	0	5	0	1
350	1	1	0	1	5
351	2	1	5	1	3
351	1	0	1	0	4
351	1	0	1	0	2
351	1	1	1	0	2
352	2	0	2	1	0
352	2	1	1	0	4
352	2	0	3	0	2
352	2	0	4	0	2
353	2	1	3	1	1
353	2	0	2	0	5
353	2	1	1	0	3
353	2	1	5	0	0
354	2	0	3	0	4
354	1	0	1	0	3
354	1	1	4	1	3
354	1	1	3	0	4
355	1	1	2	1	3
355	1	0	1	1	5
355	2	1	2	0	4
355	1	0	2	1	4
356	2	1	2	1	4
356	2	1	5	0	3
356	2	1	4	0	1
356	2	1	3	0	2
357	2	1	1	0	0
357	2	1	1	0	1
357	1	0	3	1	5
357	1	1	3	1	4
358	1	1	0	1	4
358	1	0	4	1	5
358	2	1	3	1	1
358	1	1	2	1	4
359	2	1	5	0	0
359	2	0	2	0	1
359	2	1	0	0	1
359	1	0	2	1	1
360	1	1	0	1	2
360	1	1	0	1	1
360	2	1	3	0	2
360	2	0	3	0	2
361	1	1	1	0	3
361	1	0	4	1	5
361	2	0	5	0	2
361	1	1	1	1	4
362	1	0	1	1	2
362	2	1	2	0	5
362	1	0	4	0	5
362	1	0	5	1	3
363	2	0	3	0	4
363	1	0	4	1	5
363	2	1	3	1	0
363	2	0	3	1	3
364	2	1	2	0	1
364	1	1	3	1	3
364	2	1	1	0	5
364	1	1	3	0	4
365	2	0	4	1	3
365	2	1	3	1	2
365	2	1	4	1	5
365	2	1	3	0	4
366	1	0	3	1	2
366	2	1	2	1	3
366	2	1	0	0	1
366	1	1	0	1	1
367	1	0	0	0	1
367	2	1	3	0	0
367	2	0	4	0	5
367	1	1	3	1	0
368	1	0	3	0	1
368	2	1	2	0	0
368	1	0	3	0	1
368	1	0	5	0	4
369	2	1	2	0	1
369	2	0	4	0	4
369	1	0	5	1	1
369	2	1	0	1	4
370	2	0	4	1	3
370	2	0	0	1	2
370	2	1	4	1	4
370	1	0	1	1	2
371	1	0	0	0	3
371	1	0	3	0	4
371	1	1	2	0	4
371	1	0	3	0	4
372	1	1	3	1	2
372	2	1	3	0	4
372	2	1	2	1	3
372	1	1	5	1	5
373	1	1	1	1	3
373	2	0	2	0	0
373	1	1	1	0	4
373	2	0	2	0	5
374	1	0	3	0	3
374	1	1	0	0	4
374	1	0	1	0	3
374	2	1	4	0	2
375	1	1	2	1	3
375	1	0	3	0	1
375	2	1	2	0	1
375	1	0	2	1	3
376	2	1	1	1	2
376	1	0	1	0	4
376	2	1	5	1	0
376	1	0	4	1	5
377	1	0	1	1	3
377	1	0	2	0	2
377	1	0	2	0	0
377	1	1	1	0	1
378	1	0	3	1	4
378	1	0	2	1	4
378	2	1	2	1	0
378	2	0	3	0	3
379	1	1	0	0	5
379	2	1	4	1	2
379	2	0	1	0	1
379	1	0	1	1	0
380	2	1	4	1	3
380	2	1	5	0	0
380	2	0	2	0	1
380	2	1	1	1	4
381	1	0	0	0	3
381	2	0	3	0	2
381	1	1	1	0	4
381	2	0	4	0	2
382	1	1	1	0	1
382	1	1	1	1	3
382	1	1	1	1	2
382	1	0	3	0	4
383	1	1	5	0	3
383	2	0	2	0	1
383	1	0	1	1	1
383	1	0	2	1	3
384	2	1	2	0	0
384	1	1	2	1	5
384	2	1	0	1	1
384	2	1	3	0	1
385	2	0	4	0	3
385	2	0	2	1	1
385	1	0	0	1	1
385	1	1	1	1	5
386	1	0	2	1	3
386	2	1	3	1	3
386	2	0	1	0	2
386	2	1	2	1	1
387	1	0	2	0	3
387	2	0	4	0	1
387	2	1	4	0	4
387	1	0	3	1	3
388	1	0	2	0	5
388	2	1	4	1	4
388	1	0	3	0	5
388	1	1	0	0	2
389	2	1	3	0	4
389	2	0	2	0	3
389	1	1	1	1	2
389	2	0	4	1	2
390	2	1	3	0	0
390	1	1	3	1	3
390	1	1	3	1	2
390	1	0	5	1	2
391	1	0	0	1	4
391	2	1	2	0	4
391	2	0	4	0	0
391	2	1	3	0	3
392	1	0	1	1	3
392	2	0	0	0	0
392	1	0	2	0	1
392	2	0	2	0	2
393	1	0	4	0	4
393	1	0	2	1	3
393	1	0	5	0	0
393	1	0	0	1	4
394	2	1	2	0	2
394	1	1	1	0	4
394	2	0	4	0	2
394	2	1	2	0	3
395	2	0	2	0	2
395	1	0	3	0	3
395	1	0	1	0	5
395	1	0	1	1	4
396	2	0	5	0	1
396	1	0	3	1	1
396	2	0	3	0	5
396	1	0	0	0	2
397	2	0	2	0	2
397	2	0	2	0	4
397	1	1	4	0	5
397	2	1	5	0	5
398	2	1	3	0	1
398	1	0	3	0	5
398	2	0	2	0	1
398	2	0	4	0	2
399	2	1	5	1	3
399	2	1	5	0	3
399	1	0	4	0	2
399	1	0	1	0	3
400	1	1	0	0	2
400	1	1	3	0	1
400	1	0	5	1	3
400	2	0	4	1	0
401	1	0	1	0	0
401	1	1	2	1	2
401	2	0	1	1	0
401	2	0	3	0	3
402	1	0	4	1	4
402	2	1	0	1	0
402	1	0	2	1	5
402	1	0	4	0	3
403	2	1	4	0	0
403	2	0	3	0	5
403	1	0	4	1	2
403	2	1	4	1	2
404	2	1	1	1	1
404	1	0	1	0	4
404	2	0	1	1	0
404	2	1	1	1	1
405	2	1	5	1	2
405	2	1	2	0	1
405	1	0	2	1	5
405	1	0	1	1	4
406	1	1	3	0	4
406	1	0	5	0	4
406	2	1	0	0	1
406	2	1	4	0	5
407	2	1	2	0	1
407	1	1	1	0	3
407	2	1	1	0	4
407	2	1	0	0	1
408	2	1	2	1	2
408	2	1	5	0	3
408	2	1	3	0	2
408	1	1	1	1	3
409	1	0	1	0	5
409	1	1	2	0	3
409	1	0	0	0	1
409	2	1	0	1	1
410	1	0	5	0	3
410	1	0	3	0	2
410	1	1	1	1	2
410	1	0	3	1	0
411	2	0	5	0	1
411	2	0	0	0	1
411	2	1	2	1	4
411	2	1	3	1	2
412	1	0	4	1	3
412	1	0	1	1	1
412	1	1	4	0	2
412	1	0	0	1	3
413	2	0	4	1	2
413	2	1	4	1	2
413	2	1	1	0	1
413	2	1	4	1	1
414	2	0	1	0	3
414	2	1	5	0	1
414	2	1	3	1	1
414	2	0	4	1	5
415	2	1	3	0	3
415	2	0	2	0	3
415	1	1	4	1	4
415	1	0	3	1	1
416	2	0	4	0	1
416	1	0	1	1	2
416	1	1	2	0	2
416	2	0	5	0	3
417	1	1	2	1	2
417	2	1	4	1	3
417	2	1	4	0	0
417	1	0	3	1	0
418	1	1	1	1	4
418	1	1	2	0	5
418	2	1	2	0	5
418	1	1	1	1	3
419	2	1	3	0	3
419	1	0	2	0	1
419	2	0	1	0	2
419	2	0	1	1	2
420	1	0	2	1	1
420	1	0	1	0	4
420	1	0	3	0	5
420	2	0	4	0	1
421	2	1	3	1	4
421	2	1	2	0	1
421	1	0	1	1	2
421	1	0	4	1	5
422	2	0	2	0	2
422	1	0	1	1	1
422	2	1	3	1	2
422	2	1	3	0	1
423	2	0	3	0	2
423	1	1	2	1	2
423	2	1	5	1	0
423	2	0	3	0	4
424	2	0	1	1	2
424	1	1	2	1	4
424	1	0	4	1	1
424	2	1	4	0	2
425	2	1	2	0	3
425	1	1	3	1	1
425	1	0	0	1	0
425	2	0	0	0	2
426	2	1	2	1	3
426	1	1	5	1	3
426	2	0	4	1	2
426	1	1	2	1	3
427	1	1	3	0	2
427	1	0	5	0	0
427	1	0	1	1	3
427	1	0	1	1	4
428	1	0	2	1	3
428	2	0	5	1	4
428	2	0	2	1	5
428	2	0	4	0	4
429	2	1	0	1	4
429	2	1	4	0	2
429	1	1	4	1	5
429	1	1	2	1	4
430	2	0	4	0	3
430	2	1	3	0	2
430	2	1	4	1	0
430	1	0	3	1	1
431	1	0	0	1	2
431	1	0	2	1	1
431	1	0	3	1	3
431	2	0	3	0	2
432	2	1	3	0	1
432	2	0	3	0	1
432	1	1	3	1	1
432	1	1	3	0	5
433	2	1	5	0	4
433	1	0	3	0	3
433	1	0	1	1	0
433	1	0	4	1	4
434	2	0	4	1	2
434	1	0	0	0	4
434	1	1	0	1	3
434	1	1	1	1	5
435	1	0	1	0	5
435	2	0	4	1	3
435	1	0	1	0	0
435	1	0	5	1	3
436	2	1	5	1	3
436	1	0	4	0	2
436	2	1	0	0	2
436	1	0	1	1	2
437	1	0	1	0	2
437	1	1	2	1	4
437	2	0	2	1	3
437	2	0	3	1	0
438	2	1	1	0	1
438	2	0	2	1	4
438	1	0	3	1	3
438	2	1	2	0	2
439	2	1	5	0	3
439	2	1	1	0	2
439	1	0	1	1	4
439	1	0	2	1	1
440	2	1	4	1	4
440	1	0	4	1	3
440	1	1	4	1	4
440	2	0	4	0	3
441	2	0	5	0	2
441	1	0	2	1	4
441	1	0	3	1	4
441	2	1	2	1	2
442	1	1	3	1	3
442	1	1	1	0	0
442	2	1	2	0	3
442	2	0	4	0	2
443	2	1	2	0	2
443	1	1	2	1	1
443	2	1	2	0	3
443	1	0	1	1	1
444	1	0	3	0	1
444	2	1	4	1	1
444	2	0	1	1	3
444	2	1	4	0	2
445	1	1	4	0	4
445	1	0	3	1	4
445	2	1	4	1	2
445	1	1	3	1	1
446	1	0	0	0	4
446	2	1	3	0	2
446	1	1	0	0	3
446	2	1	3	1	1
447	2	1	3	0	4
447	1	1	1	1	3
447	1	0	4	1	2
447	1	1	0	1	0
448	2	1	4	1	1
448	2	1	1	0	3
448	2	1	3	0	1
448	2	0	3	1	2
449	1	0	2	1	3
449	1	1	3	0	4
449	1	0	3	1	4
449	2	1	5	0	0
450	2	1	4	1	2
450	2	0	4	0	3
450	1	0	5	0	5
450	1	0	1	1	3
451	2	0	3	0	1
451	2	1	4	1	2
451	2	1	4	0	3
451	1	1	2	1	1
452	2	0	5	0	1
452	2	1	1	0	1
452	1	1	1	1	3
452	1	1	3	1	4
453	1	1	2	1	5
453	1	0	3	1	2
453	2	1	4	0	4
453	2	0	1	1	0
454	1	0	2	1	0
454	1	1	3	0	2
454	2	0	5	1	3
454	2	1	1	0	2
455	2	0	3	0	2
455	1	0	3	0	4
455	1	1	1	1	4
455	1	0	3	0	3
456	2	0	4	1	3
456	1	0	3	1	3
456	2	1	1	0	1
456	2	1	3	1	5
457	2	1	4	1	2
457	2	1	5	1	3
457	2	0	5	0	2
457	2	1	4	0	1
458	1	1	4	1	2
458	2	1	2	1	1
458	2	0	3	1	1
458	1	0	3	1	4
459	1	0	2	1	4
459	2	0	2	1	1
459	1	0	0	1	4
459	2	1	1	0	0
460	1	0	1	1	0
460	2	1	0	0	0
460	2	0	2	0	3
460	1	1	4	1	5
461	2	1	1	0	1
461	2	1	5	0	1
461	2	0	4	0	1
461	1	0	1	0	3
462	1	0	0	1	3
462	1	0	2	1	1
462	1	1	1	0	3
462	1	1	1	0	5
463	2	1	2	1	3
463	2	1	1	0	2
463	1	1	0	0	0
463	1	0	2	1	5
464	2	1	4	1	4
464	1	1	1	1	3
464	1	0	2	0	2
464	2	1	5	0	0
465	1	1	0	1	2
465	2	0	4	0	4
465	2	0	5	1	1
465	2	0	5	0	1
466	2	1	3	0	4
466	1	0	3	1	3
466	1	0	3	0	4
466	2	0	4	0	5
467	1	0	1	1	1
467	1	1	1	0	2
467	1	0	1	1	4
467	2	0	1	0	4
468	2	1	4	0	3
468	1	0	2	1	2
468	1	0	4	1	3
468	2	1	2	0	2
469	2	0	4	0	3
469	1	0	2	0	4
469	2	1	3	1	1
469	1	1	3	0	0
470	1	1	2	0	3
470	1	0	2	1	3
470	1	0	2	1	5
470	1	1	2	1	0
471	1	0	3	1	3
471	1	0	3	1	1
471	1	0	1	0	5
471	1	1	4	1	4
472	1	1	2	1	4
472	2	0	4	1	5
472	2	0	5	1	0
472	2	0	3	1	0
473	2	0	3	0	5
473	2	1	2	0	4
473	1	0	4	1	4
473	1	0	2	1	0
474	2	0	5	0	3
474	2	1	2	1	1
474	2	1	1	0	1
474	2	1	3	0	2
475	2	1	2	1	0
475	2	1	5	1	2
475	2	0	5	0	3
475	1	0	4	1	2
476	2	0	5	1	3
476	1	1	1	1	1
476	2	0	3	0	1
476	1	1	1	0	2
477	1	1	3	1	4
477	1	0	4	1	1
477	2	0	2	0	2
477	1	0	0	1	4
478	1	1	1	0	5
478	1	0	4	1	3
478	1	0	0	1	4
478	2	0	3	0	0
479	2	0	3	1	0
479	1	0	1	0	1
479	2	1	5	1	5
479	1	1	3	1	4
480	1	0	3	0	4
480	1	1	1	1	4
480	1	0	1	0	1
480	1	1	2	1	5
481	1	1	3	1	3
481	2	1	3	0	5
481	2	0	4	0	1
481	2	1	1	0	2
482	2	1	5	0	1
482	1	0	2	1	0
482	1	0	1	0	3
482	1	0	3	1	4
483	1	0	0	1	3
483	2	1	4	0	1
483	2	1	3	0	2
483	2	1	5	0	2
484	2	0	0	0	1
484	2	0	3	0	5
484	2	1	1	1	1
484	2	0	0	0	3
485	1	1	3	1	1
485	1	1	5	1	3
485	2	0	3	1	3
485	2	1	3	1	5
486	2	1	0	0	2
486	1	1	1	0	4
486	2	1	3	0	2
486	1	0	2	0	3
487	2	0	2	0	1
487	1	1	1	0	5
487	1	0	4	1	4
487	2	1	0	0	0
488	2	1	5	1	0
488	2	1	4	0	2
488	2	0	3	0	3
488	2	1	4	0	4
489	1	0	3	1	4
489	1	1	2	0	4
489	2	0	4	0	2
489	1	0	0	0	3
490	1	1	2	1	3
490	1	0	4	1	2
490	1	0	2	1	4
490	1	1	3	0	3
491	2	0	3	1	3
491	2	1	5	0	2
491	1	0	2	1	4
491	1	1	0	0	4
492	2	1	3	0	2
492	1	0	1	0	3
492	1	0	2	1	3
492	1	0	2	0	3
493	2	1	2	0	4
493	1	0	3	0	0
493	2	1	4	0	3
493	2	0	3	0	3
494	1	0	1	1	3
494	1	0	1	0	1
494	1	0	3	0	4
494	2	1	4	0	0
495	1	0	2	0	3
495	2	1	5	0	1
495	2	1	1	0	2
495	1	0	4	1	3
496	1	0	4	1	5
496	2	1	3	1	1
496	2	1	3	0	2
496	1	0	4	0	3
497	1	0	5	1	3
497	1	1	4	1	4
497	1	0	1	0	3
497	2	1	3	0	3
498	2	1	4	0	1
498	2	1	2	0	1
498	2	1	1	1	0
498	2	1	2	0	4
499	2	1	4	0	5
499	1	0	3	0	5
499	2	0	3	1	2
499	1	0	1	0	3
500	1	0	2	0	1
500	2	1	1	0	5
500	2	0	3	0	1
500	1	0	4	0	1
501	1	1	3	1	5
501	2	1	2	1	1
501	2	0	4	1	3
501	1	1	1	1	2
502	2	1	3	0	2
502	2	1	3	0	3
502	2	1	4	0	2
502	1	0	1	1	3
503	2	0	4	0	2
503	2	1	3	0	0
503	1	1	5	1	3
503	1	0	3	0	1
504	1	0	2	1	3
504	2	0	3	1	3
504	2	1	0	1	0
504	1	0	4	1	2
505	1	0	2	0	3
505	2	0	3	0	4
505	1	0	5	1	4
505	2	1	5	1	4
506	1	1	4	1	5
506	2	0	4	0	2
506	1	0	4	0	2
506	2	0	0	0	4
507	2	1	2	1	0
507	1	1	3	1	4
507	2	0	0	0	0
507	2	1	4	1	1
508	2	0	3	0	2
508	2	0	3	0	3
508	1	1	3	1	5
508	2	1	4	1	4
509	1	0	2	0	5
509	2	1	3	1	1
509	2	1	3	1	4
509	2	1	3	0	0
510	2	1	4	0	5
510	2	1	4	0	5
510	1	1	2	1	5
510	1	0	1	0	1
511	1	0	1	1	4
511	2	0	4	0	1
511	2	1	3	0	2
511	1	1	3	0	1
512	2	0	1	0	2
512	1	1	3	1	1
512	2	1	2	1	3
512	2	1	3	0	0
513	1	1	4	0	3
513	1	1	2	1	4
513	1	1	3	1	0
513	2	1	2	0	1
514	2	0	4	0	3
514	2	0	5	1	2
514	1	0	0	0	2
514	2	0	5	0	1
515	1	0	3	1	5
515	2	1	2	0	1
515	2	1	3	0	1
515	1	1	2	1	3
516	2	1	4	0	1
516	1	1	3	0	3
516	2	1	2	0	0
516	2	1	1	0	1
517	2	0	4	0	1
517	2	0	5	1	0
517	2	1	0	0	1
517	1	0	3	1	2
518	2	1	3	0	3
518	1	0	2	1	3
518	1	1	0	0	3
518	2	1	4	1	2
519	1	0	0	1	0
519	2	1	4	0	2
519	2	1	2	1	0
519	2	1	2	0	1
520	1	0	5	1	2
520	1	0	1	0	4
520	2	0	4	1	4
520	2	1	1	0	0
521	2	0	3	1	1
521	2	0	2	1	2
521	1	0	2	0	4
521	2	1	1	0	2
522	2	0	4	0	2
522	2	1	5	0	1
522	1	0	1	1	3
522	2	0	4	1	1
523	2	0	5	1	0
523	1	0	0	1	2
523	1	1	0	0	1
523	2	1	2	0	5
524	2	1	2	0	3
524	1	0	0	0	3
524	1	0	3	1	3
524	1	1	3	1	1
525	2	0	2	0	1
525	1	1	1	0	1
525	2	1	3	0	2
525	1	1	2	1	4
526	1	1	1	1	3
526	2	1	4	0	3
526	2	1	4	0	2
526	1	0	0	0	1
527	2	1	1	0	1
527	1	0	3	1	4
527	2	1	4	1	1
527	2	1	1	0	1
528	1	0	2	1	5
528	2	0	4	1	1
528	1	0	3	0	3
528	1	0	1	1	0
529	1	1	3	1	5
529	1	0	2	1	2
529	2	1	4	1	4
529	2	1	4	0	2
530	1	1	2	1	2
530	2	1	4	1	5
530	2	1	1	0	5
530	2	1	5	0	4
531	1	1	0	1	4
531	1	0	2	0	4
531	2	1	0	1	4
531	2	0	0	0	2
532	2	0	0	0	0
532	2	1	1	0	4
532	1	0	4	0	4
532	1	0	2	1	0
533	2	0	3	1	1
533	2	0	4	0	1
533	1	1	0	0	2
533	1	0	4	0	5
534	1	0	2	1	2
534	1	1	3	1	2
534	1	1	5	1	3
534	1	0	3	1	1
535	2	1	1	1	2
535	1	1	3	1	2
535	1	0	1	0	1
535	2	1	5	0	2
536	2	1	1	0	2
536	1	1	1	1	3
536	2	0	3	0	3
536	1	1	1	1	1
537	1	0	3	0	2
537	1	0	5	1	1
537	2	1	5	0	3
537	1	0	1	1	4
538	1	1	1	1	4
538	2	1	2	1	0
538	2	1	3	0	4
538	1	0	3	1	2
539	1	0	2	0	2
539	2	0	2	1	4
539	1	1	3	0	4
539	2	0	3	0	2
540	2	1	5	1	0
540	2	1	3	0	0
540	2	0	5	1	2
540	1	0	0	1	0
541	2	1	2	0	4
541	1	0	2	1	2
541	1	0	5	0	4
541	1	1	3	1	4
542	1	0	2	1	3
542	2	1	1	0	4
542	2	1	1	1	0
542	2	0	4	0	1
543	2	0	0	0	0
543	1	1	3	0	5
543	1	0	1	1	3
543	2	0	1	0	4
544	2	0	3	0	1
544	2	0	0	0	1
544	1	0	1	1	3
544	2	1	2	0	3
545	2	0	4	0	4
545	2	0	4	0	2
545	1	1	1	1	2
545	1	0	1	1	5
546	2	1	4	0	5
546	1	1	1	0	0
546	1	0	1	0	2
546	2	1	2	0	3
547	1	0	3	1	2
547	2	1	1	1	1
547	1	0	1	1	1
547	2	0	1	0	3
548	2	1	3	1	1
548	1	1	2	0	4
548	2	1	3	0	2
548	2	1	4	0	3
549	2	1	1	0	1
549	1	0	3	1	3
549	2	1	2	1	3
549	1	1	1	0	1
550	1	1	2	1	3
550	2	1	4	1	1
550	2	0	4	1	3
550	1	1	1	1	4
551	1	1	1	0	2
551	1	0	4	1	1
551	1	0	5	1	2
551	1	0	1	1	0
552	1	0	1	1	5
552	2	0	2	0	2
552	1	0	2	1	3
552	1	0	2	1	3
553	2	0	2	0	0
553	2	1	0	0	4
553	2	1	4	0	0
553	2	0	3	1	2
554	2	1	1	0	3
554	1	0	1	0	2
554	2	1	3	0	5
554	1	0	2	0	1
555	2	1	4	1	1
555	2	1	4	0	4
555	2	0	4	0	4
555	1	0	2	1	4
556	1	0	5	1	4
556	2	0	5	0	3
556	1	1	1	1	5
556	2	0	5	1	0
557	2	0	5	0	4
557	2	1	4	0	3
557	2	1	4	0	2
557	1	0	1	1	4
558	2	1	0	0	2
558	1	0	2	0	1
558	1	0	3	0	4
558	1	0	2	1	4
559	2	0	3	1	2
559	1	0	1	0	2
559	2	0	2	0	2
559	1	0	1	1	4
560	2	1	2	0	1
560	1	1	1	1	5
560	1	0	3	1	1
560	1	0	3	0	3
561	1	1	1	1	3
561	2	0	3	1	5
561	1	0	2	1	1
561	1	1	0	1	3
562	1	0	2	1	4
562	2	0	3	1	1
562	2	0	4	0	1
562	2	1	4	0	1
563	1	0	5	1	2
563	1	1	1	0	3
563	1	0	3	1	2
563	2	1	2	0	5
564	2	1	1	1	5
564	2	1	5	1	2
564	2	0	2	0	1
564	2	0	3	0	2
565	1	0	3	1	3
565	1	0	0	1	3
565	2	1	3	0	2
565	2	1	4	0	3
566	1	0	2	0	0
566	1	0	1	0	1
566	2	1	4	1	4
566	1	1	2	0	4
567	2	0	3	1	3
567	2	1	0	1	0
567	2	1	1	1	1
567	2	1	2	0	4
568	2	0	1	0	1
568	1	0	1	1	1
568	2	1	1	0	0
568	2	0	4	1	3
569	2	0	3	0	4
569	1	0	4	0	3
569	2	1	0	1	2
569	2	0	1	0	0
570	1	0	4	1	4
570	1	0	4	0	1
570	2	0	2	0	2
570	1	0	2	1	5
571	2	0	4	0	3
571	1	0	1	1	4
571	1	1	1	0	2
571	1	0	2	1	4
572	2	1	3	1	0
572	1	1	1	1	2
572	1	0	2	1	2
572	1	1	4	0	4
573	2	1	2	1	2
573	2	0	4	0	4
573	1	1	1	1	5
573	2	0	1	0	3
574	1	0	1	0	3
574	1	1	5	1	3
574	2	0	4	0	1
574	1	0	3	1	3
575	1	1	1	0	5
575	1	1	3	1	3
575	1	0	4	0	1
575	1	0	3	1	5
576	2	0	3	1	2
576	2	0	3	1	2
576	2	0	3	0	4
576	2	1	3	0	1
577	1	1	4	1	2
577	1	1	4	1	3
577	2	1	5	1	1
577	2	1	3	0	3
578	2	1	3	0	4
578	2	1	4	1	1
578	1	1	2	0	0
578	2	1	5	1	3
579	1	1	0	1	4
579	2	1	5	0	3
579	1	0	2	0	5
579	1	0	3	1	2
580	1	0	1	0	4
580	2	1	4	0	3
580	1	0	1	1	5
580	2	1	1	0	1
581	1	0	0	1	4
581	1	1	2	1	1
581	1	1	1	0	4
581	1	0	0	1	3
582	2	1	2	0	3
582	1	0	3	1	3
582	2	0	5	0	4
582	1	1	1	0	1
