ID,x1,x2,x3,x4,y1,y2,y3,y4,choice
88,8,1,6,9,3,10,2,2,4
88,10,3,1,3,7,2,6,5,2
88,9,5,5,7,2,3,8,4,1
88,6,4,3,8,8,3,1,7,4
88,6,3,7,4,1,5,1,6,3
88,9,7,1,3,9,4,9,6,1
88,1,7,6,2,4,5,4,6,4
89,2,8,10,10,4,3,2,2,4
89,5,10,9,9,1,2,8,6,3
89,1,6,3,5,3,2,9,4,3
89,4,8,4,5,8,8,10,9,4
89,9,5,3,10,7,7,5,5,3
89,1,2,7,9,7,10,10,9,3
89,9,7,5,9,1,10,1,7,2
89,2,8,2,6,9,2,10,5,3
90,8,7,9,5,5,8,5,2,1
90,7,6,3,5,9,6,2,2,2
90,10,7,7,3,2,8,5,7,2
90,7,6,3,6,10,8,10,2,1
90,2,1,6,1,9,4,9,4,3
90,6,3,2,2,6,9,3,10,2
90,10,5,1,5,2,3,6,1,1
90,6,8,4,2,8,10,9,1,2
91,3,6,6,8,3,3,8,4,1
91,6,9,7,3,7,3,3,3,4
91,1,1,8,2,10,5,1,4,3
91,4,1,4,2,3,6,5,1,2
91,7,2,5,5,1,10,5,10,2
91,9,2,6,10,1,10,5,10,1
91,6,9,4,4,1,3,4,9,4
91,9,1,6,6,2,3,7,9,4
92,7,1,3,6,9,4,10,2,2
92,6,9,6,5,1,10,8,6,2
92,9,1,6,4,1,7,5,3,2
92,2,3,9,7,7,3,6,7,1
92,8,4,4,3,10,7,10,3,2
92,7,10,7,7,7,7,2,1,3
92,6,4,2,10,1,7,10,5,3
92,4,6,7,9,4,1,8,10,2
93,6,3,6,4,2,9,1,1,2
93,3,9,4,2,10,3,6,4,2
93,6,5,3,8,7,4,10,1,4
93,6,6,7,9,2,6,6,7,4
93,8,9,1,3,1,7,6,6,2
93,6,2,1,5,2,2,1,4,4
93,7,6,7,1,2,8,9,9,1
93,2,7,6,1,2,5,10,4,2
94,4,4,5,5,3,8,2,4,1
94,3,9,4,3,2,2,5,3,2
94,1,7,6,1,5,4,8,8,2
94,7,1,1,5,8,2,6,1,3
94,5,10,8,10,8,6,2,8,1
94,7,8,10,10,8,8,7,5,2
94,5,3,1,8,10,2,7,4,4
94,8,10,9,10,3,10,3,8,1
95,1,7,10,1,9,6,1,1,1
95,5,4,6,9,6,7,1,9,2
95,8,3,6,7,9,1,4,8,1
95,10,3,4,4,2,5,10,6,3
95,2,3,9,3,4,3,9,2,1
95,2,6,3,1,9,10,2,4,1
95,2,1,3,4,8,7,3,1,1
95,5,5,8,8,6,2,2,5,1
96,9,10,6,6,3,6,1,6,3
96,3,3,3,9,7,2,5,1,2
96,3,3,6,10,1,7,2,10,4
96,2,6,3,8,5,1,5,10,4
96,10,3,7,6,3,5,7,4,1
96,2,4,3,2,6,2,2,9,1
96,4,10,8,10,9,5,10,1,1
96,4,5,10,7,6,5,3,1,3
97,9,2,5,8,6,1,1,4,1
97,8,2,5,4,6,4,6,9,4
97,4,7,3,9,5,5,1,6,1
97,7,1,9,3,8,6,5,2,2
97,9,10,5,3,9,1,2,5,1
97,9,9,10,5,4,4,2,3,1
97,7,9,3,2,8,10,5,5,2
97,10,9,1,5,7,7,9,2,3
98,1,8,2,3,5,5,3,5,1
98,4,6,8,3,6,2,2,4,1
98,4,7,4,7,1,1,10,4,3
98,7,5,3,7,6,2,6,10,4
98,1,5,3,9,8,10,1,6,1
98,6,8,7,5,4,5,10,2,3
98,1,1,10,6,6,9,10,3,1
98,2,4,4,9,7,2,6,10,1
99,5,1,8,8,6,10,3,5,4
99,7,2,10,2,5,7,9,3,4
99,2,3,1,9,7,1,5,1,4
99,8,3,10,2,8,4,1,8,1
99,1,7,5,1,7,2,7,4,2
99,5,3,1,8,6,7,9,1,4
99,1,9,4,3,3,6,4,6,2
99,1,7,4,7,1,8,4,8,2
100,1,7,6,9,1,3,4,2,1
100,7,1,2,10,2,6,9,3,3
100,4,5,3,6,8,2,1,3,1
100,7,3,2,10,10,1,5,5,1
100,8,5,6,6,6,10,5,8,2
100,3,7,2,1,3,3,1,5,4
100,1,5,4,3,4,7,9,1,1
100,10,5,4,3,1,4,8,9,4
101,6,3,2,7,6,3,10,5,4
101,1,7,10,8,5,10,7,8,3
101,5,4,4,9,5,1,8,1,4
101,3,4,3,5,4,8,9,9,4
101,3,5,2,5,7,10,2,6,4
101,10,5,7,2,4,9,6,3,1
101,5,4,2,10,4,9,7,10,1
101,4,1,6,6,10,10,2,9,2
102,2,10,1,3,5,5,1,9,2
102,7,8,6,9,10,3,5,6,4
102,3,7,4,5,7,5,8,3,4
102,1,5,7,1,6,7,3,4,3
102,6,10,7,5,3,8,10,8,2
102,5,10,2,9,5,8,1,10,4
102,2,10,2,7,2,4,4,8,4
102,1,2,10,10,2,4,5,9,3
103,1,3,10,3,4,4,5,8,1
103,9,8,4,6,9,4,5,10,2
103,9,8,5,4,1,1,4,2,1
103,6,6,9,2,9,8,9,1,3
103,9,7,10,4,10,4,8,10,2
103,3,5,6,4,5,7,8,1,3
103,6,4,5,10,6,7,4,5,4
103,6,6,5,5,8,7,2,1,1
104,7,6,8,9,1,9,6,6,4
104,4,5,10,6,2,4,1,8,3
104,10,5,5,10,9,3,8,2,3
104,4,9,8,10,9,7,3,7,2
104,2,2,9,1,9,10,3,7,1
104,5,6,6,7,6,10,1,9,4
104,10,5,9,7,1,5,1,8,2
104,6,4,5,1,2,1,4,8,4
105,5,4,2,10,3,10,9,8,1
105,6,9,8,9,10,5,4,4,3
105,2,4,2,5,9,10,2,5,3
105,8,3,1,3,5,3,10,10,2
105,4,6,7,4,3,8,7,7,1
105,3,10,9,9,10,3,2,2,4
105,5,2,4,1,1,8,9,3,1
105,3,1,4,5,9,2,9,3,4
106,5,9,8,5,8,3,3,3,1
106,6,10,9,8,7,9,8,10,2
106,3,6,2,6,10,6,3,2,2
106,4,1,1,5,4,9,7,1,4
106,3,9,3,3,5,8,4,3,4
106,2,2,10,2,4,10,5,6,3
106,7,4,4,7,3,8,8,1,2
106,3,5,3,9,9,8,8,10,1
107,9,10,6,8,4,2,2,10,4
107,10,7,8,7,5,7,5,3,4
107,3,5,1,6,10,10,3,7,1
107,3,7,5,9,8,6,6,5,1
107,8,7,9,8,4,4,2,7,4
107,1,3,10,10,1,9,2,6,1
107,8,2,3,5,3,10,1,1,2
107,7,3,10,4,1,10,6,2,1
108,5,4,6,9,3,9,7,10,2
108,1,6,4,6,8,3,1,5,1
108,7,8,10,3,4,8,10,8,1
108,5,3,3,10,1,7,10,7,1
108,9,1,7,4,10,10,2,6,3
108,6,5,8,9,5,2,8,4,2
108,1,2,9,1,1,9,7,6,1
108,7,3,7,4,10,2,9,5,2
109,9,10,3,7,7,1,7,3,2
109,1,7,8,7,5,6,8,8,2
109,5,10,1,4,4,7,2,10,2
109,9,5,9,10,8,8,9,10,4
109,4,8,4,2,4,4,10,1,2
109,3,8,3,7,7,6,4,6,2
109,3,7,2,1,7,2,10,6,3
109,5,7,3,8,5,9,1,8,2
110,3,10,4,1,4,4,6,9,2
110,8,2,8,7,5,2,4,1,3
110,3,6,5,3,1,2,4,8,4
110,2,10,2,5,4,4,8,10,2
110,8,8,1,2,9,2,3,4,2
110,10,2,5,6,4,4,7,4,1
110,6,10,3,6,2,10,9,9,3
110,9,9,1,4,3,7,7,3,1
111,3,3,3,9,9,10,8,10,2
111,7,7,7,7,7,10,8,8,4
111,9,1,8,9,10,3,1,9,1
111,1,2,2,8,4,10,3,4,2
111,4,2,7,3,4,4,4,8,3
111,8,9,9,2,5,5,8,7,3
111,7,2,4,6,9,8,4,9,1
111,1,9,9,10,9,7,1,2,1
112,8,10,5,1,4,5,2,2,4
112,4,4,2,10,6,6,3,8,3
112,8,4,8,5,10,9,10,8,2
112,5,2,8,5,8,4,3,1,2
112,10,9,1,1,6,2,9,9,4
112,2,3,4,4,5,9,10,7,1
112,5,5,3,5,5,9,10,2,1
112,1,3,3,7,6,2,9,5,1
113,1,4,7,2,2,9,4,2,1
113,6,3,7,5,9,2,8,3,4
113,2,8,4,10,4,6,10,8,4
113,7,1,1,3,3,7,9,5,3
113,2,7,9,2,7,3,5,8,1
113,6,10,6,4,1,8,9,2,1
113,6,10,8,7,10,6,6,4,1
113,2,6,4,4,8,5,3,2,4
114,4,8,5,1,1,4,7,3,1
114,5,10,4,2,7,9,9,7,4
114,4,9,3,9,2,2,7,4,4
114,7,7,1,6,6,4,9,9,2
114,9,2,5,3,6,7,8,8,1
114,5,3,8,1,3,3,9,1,4
114,4,4,2,10,10,8,3,6,4
114,8,6,1,9,7,7,4,5,3
115,3,10,10,4,2,1,10,3,2
115,7,1,6,8,2,9,7,4,1
115,9,9,8,7,3,9,9,1,4
115,7,3,6,5,8,10,2,1,4
115,7,4,10,7,1,8,6,9,1
115,3,10,3,8,9,6,6,7,2
115,10,9,9,7,4,4,4,1,4
115,6,1,2,4,10,7,4,3,4
116,2,10,9,6,3,2,8,1,2
116,9,1,1,3,5,8,6,2,1
116,2,4,1,1,3,10,7,8,1
116,7,6,3,2,2,8,1,1,2
116,9,10,9,1,4,7,1,6,2
116,5,8,7,3,7,3,6,1,2
116,6,3,3,1,4,5,9,3,1
116,4,3,6,2,7,4,2,2,3
117,4,6,3,4,4,6,3,4,3
117,5,2,6,3,7,4,5,9,1
117,6,7,5,3,3,9,9,9,2
117,10,6,10,3,4,10,3,8,1
117,3,10,2,1,8,1,3,5,4
117,9,7,7,8,1,2,7,8,2
117,6,1,5,5,3,3,2,2,2
117,10,7,3,3,10,5,9,9,3
118,4,8,10,1,2,6,7,9,4
118,2,1,5,5,3,8,9,1,2
118,1,5,4,2,9,5,3,10,4
118,10,8,7,2,3,9,8,1,2
118,7,6,10,1,1,8,3,2,2
118,5,6,8,4,7,3,1,5,1
118,9,2,4,5,2,9,9,8,2
118,4,7,7,6,1,1,1,7,1
119,1,5,5,3,10,2,3,5,1
119,6,4,2,5,7,8,6,2,2
119,6,7,3,9,2,2,10,7,3
119,10,5,6,4,9,5,4,4,4
119,6,5,6,7,5,7,2,8,4
119,3,1,3,1,10,8,9,8,2
119,8,10,1,8,8,9,9,8,3
119,3,7,7,3,10,10,7,7,1
120,1,9,8,8,2,5,6,6,1
120,8,8,8,4,4,7,4,6,1
120,4,5,10,4,4,4,9,8,4
120,10,3,8,10,10,10,5,5,2
120,9,4,3,4,8,9,9,5,4
120,3,4,5,6,9,5,2,1,1
120,4,1,9,9,3,1,7,7,2
120,6,5,5,3,2,9,9,1,4
121,10,3,5,8,6,10,7,2,2
121,3,3,1,7,2,2,9,8,4
121,6,10,6,4,2,8,8,8,3
121,9,10,9,1,5,2,1,1,3
121,1,1,9,10,1,8,1,5,2
121,5,2,3,10,5,2,2,9,2
121,3,4,7,5,2,3,4,10,3
121,7,3,10,2,10,10,2,7,2
122,6,3,10,2,2,7,7,10,4
122,10,1,8,4,5,10,6,9,3
122,10,5,3,4,10,4,3,7,3
122,3,5,2,1,6,6,10,2,4
122,10,7,4,7,2,9,8,5,3
122,10,4,10,10,10,8,5,1,2
122,8,9,7,7,4,1,8,1,4
122,9,2,5,9,7,8,2,8,2
123,1,2,5,1,1,1,5,1,3
123,5,5,3,4,6,4,10,7,2
123,6,9,3,7,2,10,6,7,2
123,1,7,9,2,5,7,9,5,3
123,4,3,1,5,6,5,6,4,4
123,6,1,9,1,7,2,10,9,3
123,8,8,9,9,5,4,5,9,3
123,4,4,7,3,2,3,1,4,2
124,2,6,8,3,5,9,9,9,2
124,5,4,6,3,4,1,7,1,3
124,8,9,2,1,7,7,6,1,2
124,6,1,3,9,1,10,1,2,2
124,3,3,3,10,6,2,1,8,4
124,5,7,1,5,5,9,1,5,1
124,5,8,7,9,9,9,5,5,2
124,4,7,1,3,5,10,1,10,2
125,8,4,9,4,8,4,6,7,3
125,4,7,6,7,5,6,1,2,1
125,2,5,2,3,3,9,2,5,1
125,2,3,8,9,4,2,6,2,4
125,4,7,6,8,8,7,2,5,1
125,5,2,6,1,10,1,10,4,2
125,10,6,5,4,1,5,10,1,1
125,2,10,4,4,3,8,5,3,2
126,4,9,9,1,3,8,6,5,3
126,6,5,9,7,1,8,7,9,1
126,4,2,1,4,2,10,6,7,1
126,9,1,3,8,8,7,6,4,4
126,8,7,6,4,8,1,2,4,3
126,1,7,4,6,7,4,3,6,3
126,2,8,7,3,9,5,4,6,3
126,1,9,4,1,2,1,1,7,2
127,7,4,1,9,3,8,1,8,3
127,5,4,4,5,2,10,9,8,1
127,2,5,1,5,8,4,3,6,4
127,3,3,5,7,10,2,9,2,2
127,4,8,2,5,5,6,10,1,4
127,9,8,1,4,4,8,9,4,2
127,6,1,1,6,8,3,1,1,1
127,7,9,6,5,3,5,8,7,1
128,2,2,4,5,1,8,6,3,3
128,9,10,10,8,1,10,1,9,2
128,7,6,9,8,6,4,5,9,4
128,3,8,9,4,5,5,9,3,3
128,1,10,4,7,4,3,8,10,4
128,6,8,7,7,6,9,10,3,3
128,3,4,6,5,3,7,5,7,2
128,10,8,7,2,9,6,1,4,1
129,1,10,1,5,10,1,3,1,3
129,4,2,6,10,1,10,8,5,2
129,10,6,9,6,5,4,8,3,4
129,4,5,3,4,8,7,1,3,3
129,2,6,6,2,10,3,6,2,4
129,6,4,4,10,2,5,3,9,3
129,7,10,1,7,6,5,10,10,3
129,8,4,1,3,5,1,3,1,4
130,4,6,8,3,4,8,1,4,4
130,8,10,5,9,2,3,1,5,2
130,10,1,1,6,6,6,9,2,1
130,9,4,10,9,7,6,3,2,3
130,9,2,2,1,10,6,7,5,1
130,7,5,7,5,6,5,7,4,3
130,8,3,10,10,3,9,8,10,3
130,9,3,9,1,1,9,1,8,1
131,9,8,2,1,9,10,3,2,4
131,2,10,10,9,4,1,4,10,3
131,3,7,3,6,3,10,3,3,2
131,4,1,10,7,10,8,4,10,3
131,1,8,2,1,3,2,6,8,2
131,7,10,10,3,6,6,5,2,4
131,6,5,8,5,6,3,1,7,2
131,10,7,9,3,1,6,3,6,3
132,10,5,5,3,4,2,8,7,1
132,8,10,3,8,6,1,9,9,2
132,8,4,1,3,9,4,1,9,2
132,7,5,5,9,4,3,8,2,4
132,1,10,8,2,3,10,8,3,2
132,8,6,4,1,6,2,4,5,1
132,1,1,1,10,4,7,8,7,4
132,8,3,5,4,7,5,9,2,4
133,1,3,6,10,1,6,9,10,4
133,9,2,7,4,4,9,6,2,1
133,8,6,3,4,8,2,10,9,2
133,7,10,6,3,1,7,4,4,1
133,6,2,9,8,4,5,6,5,3
133,7,8,3,8,1,5,5,10,1
133,10,4,10,3,10,1,3,9,3
133,3,7,7,3,4,3,10,1,2
134,8,2,2,7,10,10,10,10,3
134,9,10,6,10,10,4,2,6,1
134,8,7,1,6,1,3,1,6,3
134,8,3,9,9,7,8,5,10,3
134,1,1,3,6,1,5,5,1,4
134,7,8,9,2,4,7,2,8,4
134,8,10,7,5,3,6,7,10,2
134,10,6,10,3,5,5,5,10,3
135,8,9,8,4,4,6,10,5,3
135,7,9,7,7,9,3,9,7,3
135,4,2,4,4,8,3,3,7,1
135,1,9,4,8,8,10,3,10,2
135,5,4,5,9,6,4,2,7,1
135,8,8,8,4,4,7,2,1,4
135,5,2,5,8,4,7,3,4,4
135,2,1,10,2,5,7,8,8,3
136,6,10,9,7,5,8,4,9,4
136,6,1,1,4,4,1,4,1,1
136,10,8,9,2,1,10,4,3,2
136,7,1,1,4,2,9,7,4,1
136,9,4,5,2,1,5,2,1,1
136,10,10,4,6,7,9,2,9,2
136,1,8,6,5,3,3,10,4,3
136,8,8,3,10,8,3,7,4,4
137,4,9,3,8,10,4,8,9,1
137,7,2,1,5,6,6,6,4,3
137,2,7,8,3,8,5,1,9,4
137,2,2,3,2,3,8,9,7,3
137,6,2,9,10,9,6,10,8,2
137,8,6,6,5,3,4,8,6,1
137,9,8,7,1,4,3,4,4,3
137,6,3,2,8,3,3,6,10,4
138,1,4,3,5,10,8,9,9,2
138,10,9,5,7,9,2,8,7,2
138,2,7,7,6,5,6,10,6,2
138,3,6,2,6,8,8,5,10,3
138,9,9,9,7,5,2,5,10,2
138,3,7,5,9,7,8,6,7,4
138,7,8,6,3,1,4,1,6,1
138,7,8,5,8,3,2,7,1,4
139,7,3,3,2,7,9,2,3,3
139,8,3,3,5,2,7,8,9,1
139,9,5,2,9,10,5,8,7,2
139,8,5,4,10,6,1,5,9,2
139,5,5,3,2,2,1,6,5,2
139,10,8,4,10,4,2,9,1,4
139,4,2,9,6,1,6,8,2,4
139,10,4,7,4,2,6,6,3,1
140,3,7,9,3,1,3,7,10,1
140,8,1,2,1,3,3,1,10,4
140,4,7,1,5,1,6,3,4,2
140,6,10,5,4,8,6,1,3,3
140,8,8,8,10,2,7,2,8,4
140,10,3,3,6,5,10,1,8,4
140,4,9,4,4,3,8,8,9,1
140,9,1,2,7,4,2,6,1,1
141,1,1,7,8,9,2,4,7,1
141,1,1,4,4,7,2,6,1,1
141,6,7,9,8,3,1,9,2,4
141,3,1,4,10,3,10,6,3,4
141,4,9,10,6,2,10,10,3,3
141,10,3,10,7,6,4,7,2,4
141,9,5,3,10,1,7,2,8,2
141,8,8,9,5,1,10,3,4,2
142,2,3,8,9,9,2,4,2,1
142,2,8,4,3,1,6,9,2,1
142,7,3,9,10,3,3,7,7,1
142,10,2,5,8,4,7,9,1,4
142,9,8,6,4,10,7,7,10,2
142,8,8,8,5,10,9,6,6,3
142,9,8,1,8,1,6,8,5,2
142,8,10,2,4,5,2,7,3,2
143,6,7,10,7,3,4,10,8,1
143,1,2,8,3,8,3,2,1,3
143,2,6,10,3,2,5,2,5,3
143,8,9,10,6,5,8,10,6,3
143,1,2,1,10,9,3,8,6,4
143,7,9,9,4,5,10,4,2,2
143,8,6,10,4,10,4,8,5,4
143,8,3,1,9,5,4,8,7,4
144,7,2,8,7,10,10,6,4,1
144,8,8,5,3,5,10,8,4,4
144,7,3,6,10,2,8,5,7,4
144,7,5,10,3,2,6,5,1,3
144,7,1,4,1,6,7,7,4,4
144,4,5,5,9,7,9,7,1,2
144,1,7,2,4,9,8,4,9,2
144,7,5,9,1,2,7,6,5,3
145,8,10,6,8,9,2,8,4,1
145,8,5,9,10,6,4,10,10,4
145,4,2,3,6,2,1,6,9,4
145,6,1,9,1,2,8,6,9,3
145,6,7,7,3,1,3,6,9,4
145,7,2,10,2,4,8,2,9,3
145,2,1,6,7,8,7,7,6,4
145,10,3,5,8,5,5,6,8,4
146,2,2,4,3,3,5,1,7,4
146,5,9,9,3,7,6,3,9,4
146,3,4,10,6,6,4,4,6,3
146,5,9,3,7,8,4,7,3,1
146,8,10,9,4,2,7,1,9,2
146,8,3,1,1,4,1,1,9,4
146,6,5,6,2,8,3,7,7,1
146,7,7,5,5,7,10,10,7,2
147,9,10,6,6,1,7,2,8,1
147,6,9,10,8,10,9,1,10,3
147,8,10,10,2,4,8,2,8,2
147,4,8,3,7,1,9,5,6,2
147,2,2,1,4,5,10,2,10,4
147,8,4,7,5,9,7,7,1,3
147,9,4,6,8,1,10,6,7,2
147,5,5,7,9,7,2,3,2,4
148,7,8,9,3,1,7,10,6,1
148,8,6,3,7,8,5,3,6,1
148,9,2,9,2,6,7,1,5,3
148,3,7,2,6,5,7,9,6,2
148,5,6,9,4,10,3,10,2,4
148,10,7,1,1,8,6,10,5,1
148,1,6,7,10,4,6,10,9,4
148,9,9,10,10,2,9,9,8,3
149,5,6,5,10,6,7,4,4,1
149,8,4,10,10,4,10,3,10,2
149,6,5,8,2,1,1,9,4,4
149,6,7,7,5,7,1,3,2,1
149,8,3,7,10,8,4,9,1,2
149,8,1,2,9,1,9,8,3,2
149,4,9,1,7,1,9,3,1,2
149,7,8,6,9,6,9,4,4,2
150,4,9,2,9,7,2,3,1,3
150,10,10,10,2,5,6,2,8,4
150,8,7,2,6,10,6,1,6,3
150,9,7,3,5,6,1,6,8,2
150,3,6,5,5,6,9,7,7,4
150,9,1,4,8,7,2,3,4,3
150,8,2,7,10,2,5,6,5,2
150,5,7,1,1,6,6,4,10,3
151,3,10,10,10,10,7,10,7,1
151,4,2,10,10,7,4,9,2,2
151,5,10,9,10,10,7,6,1,4
151,2,6,3,5,3,9,2,4,1
151,3,4,9,2,3,9,10,10,1
151,3,2,6,6,10,5,1,10,3
151,8,6,9,6,3,7,3,1,4
151,3,10,1,2,10,10,8,10,3
152,8,8,7,8,3,10,1,2,1
152,10,10,8,4,4,3,8,10,4
152,2,3,4,8,4,6,5,4,1
152,8,3,4,6,8,4,9,2,3
152,10,8,2,8,10,8,7,2,3
152,6,1,1,1,6,2,10,6,4
152,2,7,1,9,4,9,8,7,1
152,1,10,5,8,2,5,2,5,2
153,8,7,1,10,2,3,10,3,3
153,1,3,10,3,1,6,3,8,4
153,10,1,1,10,8,3,7,4,3
153,8,10,7,8,6,6,1,2,2
153,7,4,2,2,7,3,7,4,3
153,10,8,1,5,6,7,1,1,3
153,10,10,3,5,1,10,1,3,2
153,8,2,9,5,1,2,5,10,4
154,5,9,4,10,3,9,8,6,1
154,2,10,8,4,7,8,8,5,2
154,2,6,1,1,2,10,1,4,2
154,10,10,10,5,8,2,3,10,2
154,1,7,5,4,7,9,7,10,1
154,9,4,10,7,1,7,5,5,1
154,9,6,5,10,10,8,4,2,4
154,10,10,1,6,6,6,9,8,2
155,9,7,4,2,1,6,6,7,3
155,10,9,1,1,4,1,2,8,1
155,1,6,6,8,5,3,4,2,1
155,10,9,10,6,10,3,9,5,1
155,5,1,2,6,1,6,8,1,1
155,6,6,7,9,1,7,1,5,2
155,9,5,5,9,4,2,6,1,4
155,3,10,9,9,9,4,1,3,2
156,10,3,1,8,6,3,7,10,4
156,10,4,6,10,7,4,3,6,1
156,9,8,9,3,3,5,6,9,4
156,6,6,5,6,6,4,8,9,4
156,4,9,9,8,8,3,3,3,1
156,3,4,1,7,7,2,2,3,1
156,2,6,9,10,1,8,5,2,2
156,1,1,10,2,7,5,9,4,1
157,3,3,8,1,5,4,9,1,3
157,8,5,3,4,6,1,1,7,3
157,2,4,3,1,9,3,9,3,2
157,9,10,4,4,5,6,2,8,1
157,5,3,6,10,5,5,4,2,4
157,3,6,5,6,8,3,8,6,2
157,4,1,8,6,8,5,6,10,3
157,10,9,3,6,9,3,2,8,2
158,4,8,9,10,9,5,2,1,4
158,4,7,10,5,3,1,7,6,3
158,9,5,5,9,7,3,9,2,1
158,3,2,10,5,5,5,4,8,3
158,7,4,6,8,1,5,3,4,4
158,5,5,7,3,8,5,9,8,3
158,1,3,3,8,6,7,4,5,4
158,9,8,8,6,7,2,2,10,1
159,2,2,7,2,10,3,1,5,1
159,9,10,4,6,4,4,1,7,4
159,2,3,2,7,8,9,3,7,2
159,4,1,4,6,5,6,10,9,2
159,9,7,9,5,9,2,1,8,1
159,9,3,4,2,6,7,7,7,3
159,10,2,3,5,1,10,8,5,1
159,4,9,2,4,5,1,5,4,4
160,5,1,8,3,6,7,3,4,4
160,2,6,4,10,2,3,8,4,3
160,7,1,9,9,6,3,3,8,1
160,6,9,10,10,7,10,6,8,2
160,8,5,10,5,10,2,8,5,1
160,3,2,4,2,10,4,2,4,3
160,3,2,6,6,7,5,5,1,4
160,7,2,7,8,3,4,8,7,4
161,10,9,10,4,5,4,9,9,2
161,6,1,7,3,10,4,10,3,3
161,6,5,7,4,3,6,9,4,3
161,3,9,1,9,1,3,5,2,3
161,8,7,7,8,2,9,3,3,4
161,4,4,8,5,2,3,8,9,3
161,2,6,6,3,4,6,5,1,2
161,10,1,1,9,10,4,4,7,2
162,9,2,9,6,6,2,1,8,1
162,4,4,6,10,1,6,2,3,2
162,5,5,2,8,5,8,5,2,1
162,9,8,7,7,3,9,5,10,2
162,1,3,3,3,1,7,6,10,4
162,8,8,5,3,4,6,10,6,1
162,2,4,2,3,10,10,3,10,3
162,9,3,8,9,10,8,5,9,3
163,3,9,5,2,9,6,2,6,2
163,10,4,3,10,1,4,4,9,4
163,2,4,2,6,7,7,2,7,4
163,4,3,7,5,6,3,9,4,3
163,5,7,1,5,3,1,2,7,4
163,10,6,6,9,3,9,9,1,2
163,3,10,1,4,8,2,10,5,3
163,9,9,7,5,8,5,3,4,2
164,9,5,8,2,4,6,6,5,3
164,1,5,8,9,8,5,3,6,4
164,3,5,1,2,2,5,10,3,3
164,9,1,5,10,8,6,5,2,4
164,4,4,1,4,6,5,10,1,3
164,4,4,8,8,2,7,8,9,3
164,10,4,7,9,5,2,7,2,1
164,7,7,8,8,3,2,7,6,3
165,4,1,6,7,8,10,4,5,3
165,9,1,5,2,9,2,10,9,2
165,9,1,7,5,2,1,9,6,1
165,4,10,10,6,8,5,5,4,3
165,4,9,6,7,4,3,9,1,1
165,3,10,2,6,2,2,2,8,2
165,1,8,4,6,8,6,10,9,1
165,4,1,10,8,2,8,7,10,1
166,10,3,2,9,7,9,10,6,4
166,5,8,2,1,8,7,2,5,1
166,1,3,6,4,5,7,9,5,1
166,7,6,1,1,6,4,8,6,2
166,4,10,7,9,4,5,10,7,4
166,6,8,2,10,2,8,3,2,3
166,5,4,5,7,5,10,1,10,1
166,4,7,2,7,2,8,2,10,2
167,1,4,10,1,4,7,5,3,3
167,7,6,1,3,2,3,4,10,2
167,7,4,6,2,7,7,4,3,3
167,3,3,9,9,10,10,2,2,2
167,9,8,9,9,7,10,1,7,3
167,1,10,1,6,1,5,9,4,2
167,5,2,4,5,9,7,5,8,3
167,4,8,9,6,10,2,8,5,2
168,7,8,7,6,7,7,3,1,4
168,5,8,3,7,6,4,2,9,3
168,9,9,10,4,10,10,5,7,4
168,8,7,9,1,8,7,6,3,4
168,2,10,2,5,1,4,7,4,1
168,6,4,7,2,10,1,7,1,4
168,10,5,9,6,9,2,2,6,2
168,2,3,7,1,5,4,3,10,2
169,7,9,4,9,4,10,6,7,3
169,4,3,4,8,10,10,5,5,4
169,2,3,6,9,7,8,3,8,3
169,10,10,4,1,5,1,3,1,4
169,5,10,8,7,8,4,1,7,1
169,7,4,4,4,6,3,10,6,3
169,9,7,8,7,9,8,1,10,4
169,3,6,5,5,3,7,7,7,4
170,9,3,3,10,5,3,2,6,4
170,5,2,8,8,6,2,5,9,2
170,3,3,6,3,2,10,5,1,4
170,7,10,6,4,2,10,6,6,4
170,6,5,6,9,3,7,10,1,2
170,5,7,8,3,1,4,4,7,2
170,10,1,8,2,2,4,7,1,2
170,1,5,9,10,8,10,1,5,4
171,8,3,1,3,9,3,7,5,2
171,1,1,2,3,4,2,2,2,4
171,1,2,2,5,7,4,2,10,4
171,4,9,1,3,6,9,4,6,2
171,10,2,9,10,6,10,7,6,1
171,9,3,2,10,3,7,8,4,1
171,5,2,2,2,2,5,5,10,4
171,3,2,8,9,2,4,5,8,4
172,10,6,7,6,5,5,6,4,1
172,1,1,10,6,7,8,10,10,1
172,3,1,1,7,4,1,9,9,2
172,5,4,6,7,3,5,8,9,3
172,3,1,8,5,9,4,10,10,1
172,10,4,9,7,10,5,2,4,3
172,3,10,9,5,6,7,1,3,1
172,9,2,1,2,3,5,5,9,3
173,1,3,7,7,4,8,4,10,2
173,6,2,2,2,9,3,6,3,1
173,9,3,7,4,5,5,2,10,4
173,9,4,8,2,3,6,8,6,4
173,10,10,2,2,8,10,6,9,2
173,10,10,5,9,5,9,2,1,2
173,4,3,10,6,3,7,9,1,1
173,2,3,7,2,6,4,2,8,4
174,1,5,3,4,3,2,9,8,2
174,1,7,5,5,9,10,7,9,3
174,4,8,9,3,7,10,7,6,4
174,8,4,1,8,8,6,8,9,3
174,10,4,8,2,4,2,10,1,1
174,1,2,4,9,1,10,10,2,4
174,9,7,10,10,1,1,1,8,3
174,8,4,6,4,5,10,7,9,1
175,4,6,5,7,8,6,10,1,3
175,9,4,3,6,8,5,2,3,1
175,4,2,3,6,7,1,5,4,1
