Respondent,RLH,price,Level 1,Level 2,Level 3,Level 1,Level 2,Level 3,Level 1,Level 2,Level 3
668,0.7216136013,-1.4410686570,2.1945012828,4.0856053926,0.0000000000,-2.9779970751,-4.3186411262,0.0000000000,-1.4227354700,-0.7990269389,0.0000000000
669,0.6605665485,-2.0778961251,1.6369119169,3.5225321862,0.0000000000,0.0000574562,1.1623570286,0.0000000000,-2.8341603287,-0.3019331164,0.0000000000
670,0.6162858152,-1.5738749698,1.4476268951,4.0387974339,0.0000000000,-0.0199029979,-1.0845225450,0.0000000000,-3.4800399193,-2.3288932516,0.0000000000
671,0.3115408957,-0.8894333924,1.6368745853,3.3296332010,0.0000000000,-1.1149310319,-1.2278137014,0.0000000000,-2.5403791141,-0.8829039674,0.0000000000
672,0.3778843346,-0.9774991025,-1.4803071396,-0.3232068183,0.0000000000,0.3882782408,0.3169216451,0.0000000000,-3.6052347854,-2.9417041735,0.0000000000
673,0.5852035018,-0.8938596277,1.6269477484,4.4100095226,0.0000000000,-0.4376971137,-0.3759475937,0.0000000000,-3.5752460480,-3.8280562334,0.0000000000
674,0.6641398165,-1.2980925335,1.3169430986,5.1200653118,0.0000000000,-1.5444389498,-1.0760323974,0.0000000000,-2.2606178374,-0.8940460655,0.0000000000
675,0.6601354040,-2.5094994576,0.2964451562,0.8046489691,0.0000000000,-2.2643692273,-1.9543499875,0.0000000000,-0.4839538931,0.7620146726,0.0000000000
676,0.4107197777,-1.3715653072,0.5347162566,0.7414611619,0.0000000000,-2.8246686477,-3.9711005829,0.0000000000,0.0145649089,1.6686998882,0.0000000000
677,0.3054153033,-1.2701506327,0.1300136600,1.0873393009,0.0000000000,-2.6701563394,-2.8126331021,0.0000000000,-1.8029138633,-0.7633158390,0.0000000000
678,0.6329170755,-1.9272130915,0.3896578268,1.0141970670,0.0000000000,-2.6542800263,-3.9518634791,0.0000000000,-2.2986013489,-0.8720396180,0.0000000000
679,0.5390640159,-2.4486585810,0.3663200740,0.8558004538,0.0000000000,1.1930721715,1.2356227651,0.0000000000,-2.0471374632,-1.3072318134,0.0000000000
680,0.5324139314,-0.7938853961,1.2190428721,3.5022421038,0.0000000000,-1.3636623228,1.6525073839,0.0000000000,-2.6834491164,-1.6043123441,0.0000000000
681,0.4517188625,-1.1253804673,0.5300261898,2.3404587959,0.0000000000,-1.0595081858,0.1321511636,0.0000000000,-2.2633300319,1.0276335225,0.0000000000
682,0.6627036098,-1.0179327078,-0.0332593930,2.2504344607,0.0000000000,0.4636763532,-0.7611569225,0.0000000000,-4.7118816087,-4.9368347496,0.0000000000
683,0.5656238230,-1.1219972719,0.2295002155,2.5724967730,0.0000000000,-3.0775473015,-4.1750516196,0.0000000000,-2.1891779977,-0.6441850427,0.0000000000
684,0.3455278267,-1.6626744804,0.3797647668,0.8404662807,0.0000000000,-1.6609127933,-0.6624577041,0.0000000000,-2.1268934688,-0.2686676397,0.0000000000
685,0.5908796453,-1.8431255091,2.0294964936,4.2100114158,0.0000000000,-0.2975526273,0.9633949046,0.0000000000,-2.8898736396,-0.5082519046,0.0000000000
686,0.4310287113,-1.5848039597,1.4211313084,2.8443770250,0.0000000000,-1.4270978039,-0.8793892441,0.0000000000,-0.5415039396,2.6695653932,0.0000000000
687,0.4553460825,-1.0674273002,1.8789810522,2.2304121102,0.0000000000,-2.5893378833,-4.0265273515,0.0000000000,-1.4013365137,1.4720694231,0.0000000000
688,0.5610636728,-1.9168294110,0.7348262036,2.8484881672,0.0000000000,-2.1526739652,-2.2829457365,0.0000000000,-2.5447047211,-1.6999646956,0.0000000000
689,0.6254379896,-1.8912565242,1.3739852759,3.9142173004,0.0000000000,-0.6498244774,-1.1222749093,0.0000000000,-2.1670411031,0.6195645248,0.0000000000
690,0.6190571747,-1.5145755523,2.2242719778,4.2300186326,0.0000000000,0.2015560720,-0.7024654743,0.0000000000,-1.7172629883,1.7528682639,0.0000000000
691,0.5596659210,-1.9166702073,2.1528132889,2.8990469630,0.0000000000,-0.2446549755,-0.5702225690,0.0000000000,-3.5894489066,-2.0516279543,0.0000000000
692,0.7763775229,-1.5155411525,1.3135172466,4.7455553879,0.0000000000,-0.1006429686,0.3395106824,0.0000000000,-3.3248752883,-2.9263964202,0.0000000000
693,0.5404898456,-1.1250800189,1.1687212227,4.0679910761,0.0000000000,0.2970025852,1.5328561146,0.0000000000,-3.7998363869,-1.7696715972,0.0000000000
694,0.6756213578,-2.3589285163,1.9811359028,3.1007593530,0.0000000000,-1.3593368645,-0.4503785658,0.0000000000,-3.2963708965,-2.8715082108,0.0000000000
695,0.6102819747,-1.1080231533,0.3463527347,1.2739054227,0.0000000000,-2.2775473056,-3.5528730036,0.0000000000,-0.3301826551,3.1185081464,0.0000000000
696,0.4875571796,-0.4430044847,2.5677539747,2.8425594409,0.0000000000,-0.8866081971,0.2112660499,0.0000000000,-3.5072876226,-1.2371117923,0.0000000000
697,0.4752280352,-1.5349332798,0.7640904182,1.1109414129,0.0000000000,-1.2829924468,1.4408206813,0.0000000000,-1.6912054291,-2.4849136203,0.0000000000
698,0.3703931846,0.0391663667,0.7901556911,2.4505544827,0.0000000000,-0.0859462270,1.6390722642,0.0000000000,-0.2723669306,2.2283189859,0.0000000000
699,0.4001311962,-1.1121201731,0.6441165198,3.0859909127,0.0000000000,-1.9668943914,-2.9224912440,0.0000000000,-0.0367357867,0.0024819096,0.0000000000
700,0.5941959736,-1.6848457084,0.0688004849,2.7935127604,0.0000000000,0.2599053686,-0.7350677695,0.0000000000,-3.8268951992,-3.4547181547,0.0000000000
701,0.5389354065,-2.0745671350,1.3112199485,2.2646764988,0.0000000000,-1.0458868186,-0.6895193589,0.0000000000,-1.0396255788,1.7051870837,0.0000000000
702,0.2781733499,-0.9430588256,-0.5783741784,0.2381589368,0.0000000000,-0.1797255152,0.8028199424,0.0000000000,-2.8071904984,-2.2731107295,0.0000000000
703,0.6488215591,-1.7089874635,2.3968040856,3.6886821498,0.0000000000,-1.2214806327,0.9173296837,0.0000000000,-3.0640602980,-2.5814827097,0.0000000000
704,0.6020146723,-1.8276894847,1.3031394276,3.8571135849,0.0000000000,-0.5616591292,0.0419475568,0.0000000000,-3.6430727972,-3.2823631115,0.0000000000
705,0.5837104278,-1.1966000427,0.3053154294,2.9031958054,0.0000000000,-0.2010107695,0.4237589017,0.0000000000,-3.6371397619,-0.4320656454,0.0000000000
706,0.6932957247,-1.7517111208,0.9941915148,3.9536430596,0.0000000000,0.7822473609,1.3683581699,0.0000000000,-3.1576710094,-0.6600813448,0.0000000000
707,0.6911466774,-1.6553120499,-0.3312236361,2.7074666849,0.0000000000,-1.4718521863,-2.8643704574,0.0000000000,-1.2436203432,1.5924007980,0.0000000000
708,0.5228260122,-1.7328955227,0.6151365366,2.9553505946,0.0000000000,0.3124951240,0.5453169860,0.0000000000,-3.8951588439,-2.4497184060,0.0000000000
709,0.5647883122,-0.6950316788,1.2019691861,5.1609843847,0.0000000000,-0.6796072129,0.1703912736,0.0000000000,-1.9421269805,0.2129681246,0.0000000000
710,0.4701375570,-1.1950885344,0.9902516919,3.0491616151,0.0000000000,-0.5722197067,0.8718992832,0.0000000000,0.2501791494,3.4449678757,0.0000000000
711,0.5399943904,-1.5637866013,2.1632968283,2.5512313963,0.0000000000,-1.4124199058,-0.3645671329,0.0000000000,0.3609640061,3.2502562242,0.0000000000
712,0.5071818190,-2.0788816086,1.2501452192,2.1688645593,0.0000000000,0.3246760918,1.8642611410,0.0000000000,-3.0146179299,-2.1323428574,0.0000000000
713,0.6082947291,-2.5392949335,0.8847580735,3.0531303908,0.0000000000,0.3201770463,0.5103491567,0.0000000000,-2.2452356710,-1.3499534459,0.0000000000
714,0.5273038071,-1.3690707137,1.3356413735,3.1312031526,0.0000000000,-1.6186908054,-2.7827726360,0.0000000000,-3.6459950186,-2.9108397527,0.0000000000
715,0.6271859506,-1.8492326329,0.7010941343,3.9415349221,0.0000000000,-0.9350767865,-1.0158541252,0.0000000000,-1.5962102675,1.6290553540,0.0000000000
716,0.4185262297,-1.0557987441,0.0864616233,0.7157946009,0.0000000000,-3.4261264810,-3.8727582279,0.0000000000,-1.0092135756,0.4514809882,0.0000000000
717,0.6587130416,-1.7657869170,2.5021142823,4.6718177940,0.0000000000,-0.3374658548,1.0677701508,0.0000000000,-2.1730502673,-2.2299203056,0.0000000000
718,0.3682520308,-1.2493508847,-0.6132570584,1.8517234442,0.0000000000,-1.2109009815,-0.7323888651,0.0000000000,-3.0531699748,-0.9133966891,0.0000000000
719,0.4068230662,-1.1391959667,-0.6038050336,0.4840762571,0.0000000000,-0.3055897801,1.2961821464,0.0000000000,-3.4379539751,-1.9561048635,0.0000000000
720,0.4593428543,-1.0656755063,0.8708812533,3.6807649691,0.0000000000,-0.1945303553,0.2658025601,0.0000000000,-2.8753012346,-0.8967798064,0.0000000000
721,0.6391953088,-1.4645533242,1.4951398336,4.7339645741,0.0000000000,-1.7627246828,-1.9049168154,0.0000000000,-1.9693474664,0.6442172503,0.0000000000
722,0.5106724966,-2.3997154904,2.0241470096,2.3820627627,0.0000000000,0.9218765065,-0.2580802869,0.0000000000,-1.6875638297,-0.3711733981,0.0000000000
723,0.3505134947,-1.3431141442,0.8758051815,0.9247992366,0.0000000000,-1.9004554252,0.2155665444,0.0000000000,-2.0706505590,-1.9685454240,0.0000000000
724,0.6442735538,-1.8107870846,1.8440639468,4.9697994364,0.0000000000,-0.6197689228,0.0746487822,0.0000000000,-2.0041959558,-0.6066925703,0.0000000000
725,0.6031484734,-1.4204495458,1.9919333495,4.4320282604,0.0000000000,-1.7487021422,-3.0240658967,0.0000000000,-3.1627229437,-2.2606045202,0.0000000000
726,0.5112356744,-1.3374608682,1.0500411127,2.5638281573,0.0000000000,-3.0832521988,-2.6574307927,0.0000000000,-0.1376956620,1.5609990767,0.0000000000
727,0.4210616223,-1.1837628571,0.3340874640,0.9955146561,0.0000000000,2.4364503596,3.3307906964,0.0000000000,-2.6242875341,-1.7147962922,0.0000000000
728,0.3119280728,-1.7099501824,0.8763838611,2.1469758126,0.0000000000,0.0948296496,0.2186298403,0.0000000000,0.0589594323,1.0183884676,0.0000000000
729,0.6385323889,-0.9789132192,-0.5417679768,2.3096661136,0.0000000000,-0.3177825016,1.2592312438,0.0000000000,-0.1381076457,3.3218892724,0.0000000000
730,0.4522295534,-1.1932701230,-0.4986299007,1.7167342112,0.0000000000,0.5654683846,0.6797353729,0.0000000000,-3.6303350543,-1.7973133069,0.0000000000
731,0.6157949016,-1.2100841633,1.1270354587,4.4264482216,0.0000000000,-1.2974569511,0.1072765072,0.0000000000,-2.4253225575,-1.1190601161,0.0000000000
732,0.6342716374,-1.1972630288,0.4213978776,3.1268866262,0.0000000000,0.9077466889,1.8258516488,0.0000000000,-4.4762379812,-3.2403032370,0.0000000000
733,0.4540911430,-0.7658958236,2.9869448964,3.5091873677,0.0000000000,-1.7012390474,-0.7636442829,0.0000000000,-2.2350551894,0.3589096145,0.0000000000
734,0.6954421236,-2.1242018046,0.7853263777,2.0900625908,0.0000000000,-2.6816848650,-3.5277351126,0.0000000000,-2.3374273040,-0.7427164550,0.0000000000
735,0.3631145256,-1.2582814055,0.9435933126,-0.8013362812,0.0000000000,0.7497792665,0.0775671099,0.0000000000,-1.2858734592,0.8979253696,0.0000000000
736,0.3787982321,-1.6743421884,-0.6096701572,-1.3371657075,0.0000000000,0.6140782791,1.6080244277,0.0000000000,-1.5362901010,0.5717705342,0.0000000000
737,0.6389023952,-1.7793810568,1.9341823834,4.6371980656,0.0000000000,-1.4459061913,-1.5108960190,0.0000000000,-1.8684434773,-0.8914773785,0.0000000000
738,0.6251733981,-2.3146796453,1.9311162502,3.6362525522,0.0000000000,-1.5854481118,-3.1901037788,0.0000000000,-0.5722617423,0.8075794152,0.0000000000
739,0.5330899656,-1.6471006628,0.4613392976,2.4214930703,0.0000000000,-0.3210051916,0.7134186133,0.0000000000,-2.5765115918,0.8550228248,0.0000000000
740,0.6048858820,-1.4251541029,0.2989505935,3.1558644795,0.0000000000,0.8320323691,1.6909616472,0.0000000000,-3.9611840972,-4.0905416273,0.0000000000
741,0.5846731137,-0.6042080839,-0.0203489824,1.8544532000,0.0000000000,-1.1029168495,-3.0285124035,0.0000000000,-2.2272639783,1.8464661639,0.0000000000
742,0.5124183819,-1.3142423610,-0.1060584405,3.7296963282,0.0000000000,-0.8609964773,-0.4689177753,0.0000000000,-2.5028162075,-0.0823279023,0.0000000000
743,0.4430000174,-1.9201749779,0.2853343961,0.4773431500,0.0000000000,-2.6187041488,-1.2155282177,0.0000000000,-1.6591192923,0.1772698836,0.0000000000
744,0.5142445258,-0.8278528476,0.5387469352,2.7751748319,0.0000000000,-2.9211142469,-4.4950559602,0.0000000000,-1.8536274607,-1.8838485959,0.0000000000
745,0.4352955204,-1.9620427866,0.7430509917,1.7352034913,0.0000000000,-1.6547634348,-1.5882228830,0.0000000000,0.9600612652,2.2438065297,0.0000000000
746,0.6847374729,-1.4024932692,2.2436396264,4.4841242537,0.0000000000,-0.7062828041,-1.1860237276,0.0000000000,-4.0215890392,-2.9382799388,0.0000000000
747,0.4464435202,-2.2375212963,2.4319022133,2.8290701075,0.0000000000,-0.0611550174,0.0815242893,0.0000000000,-2.5091645777,-1.5603056843,0.0000000000
748,0.5111678472,-1.5226841438,1.8485742110,4.7474318225,0.0000000000,-2.0291315153,-1.0537909694,0.0000000000,-1.2653088038,-0.0110250772,0.0000000000
749,0.7284710564,-1.4481082361,1.4718350955,4.9165740807,0.0000000000,-1.2246159647,-1.7091971385,0.0000000000,-3.3233423217,-1.8221008490,0.0000000000
750,0.6097454736,-1.3658376657,0.9980690273,4.3921648351,0.0000000000,-1.2102578809,-1.0628271401,0.0000000000,-1.1742784319,2.0663156166,0.0000000000
751,0.5194961817,-2.0653251862,-1.0813326845,1.2605542408,0.0000000000,-1.9028920412,-1.6848269824,0.0000000000,-0.8231805835,-0.0551874097,0.0000000000
752,0.5281784594,-0.6027971112,1.6992982554,3.8531674974,0.0000000000,-1.6534004906,-0.7988774257,0.0000000000,-1.2189414234,1.8960872466,0.0000000000
753,0.5808280483,-1.6301806958,0.4131852012,1.5091757667,0.0000000000,0.1656940549,3.4222200779,0.0000000000,-2.8329663935,-2.6551613625,0.0000000000
754,0.6601314459,-2.3588515510,-0.1062952795,1.7018099413,0.0000000000,0.4727401468,2.2857477600,0.0000000000,-2.6764222175,-0.1849770560,0.0000000000
755,0.5330230489,-1.7957626768,2.1511715642,4.0529705166,0.0000000000,-1.9790455385,-2.1252492923,0.0000000000,-1.7195846534,-0.2081188212,0.0000000000
756,0.6818777273,-1.5017564880,2.7615806563,5.8607799358,0.0000000000,0.4063136308,-0.1831743006,0.0000000000,-2.9317661869,-1.7286596112,0.0000000000
757,0.6155401750,-0.9933287350,1.1370973460,3.5421274809,0.0000000000,-2.9083788897,-2.1780624386,0.0000000000,-2.9766683337,-3.3175950196,0.0000000000
758,0.4307079552,-0.5342373430,2.3586188382,3.6719586274,0.0000000000,-1.1526913723,-2.0725535245,0.0000000000,-0.5576593090,-1.1149435002,0.0000000000
759,0.5537866790,-1.1956943915,1.2587537092,4.6764940769,0.0000000000,-1.8697900827,-3.0223031861,0.0000000000,-1.3537939398,1.1405607264,0.0000000000
760,0.3224413760,-1.3049678847,0.9221484028,3.0167208834,0.0000000000,-1.5275738310,-1.9705183891,0.0000000000,-1.8034225194,0.3198590203,0.0000000000
761,0.5365113376,-1.6396901441,-0.0296920120,1.6251258089,0.0000000000,-1.6869445385,-0.9485747914,0.0000000000,-2.8594620840,0.2604235570,0.0000000000
762,0.4202306274,-0.6658559332,2.2196452195,3.1406183532,0.0000000000,-0.2156174383,-1.6611198255,0.0000000000,-3.4518861123,-1.5369294016,0.0000000000
763,0.5325374642,-2.2421477079,0.4217302249,-1.0454807293,0.0000000000,0.9453538414,2.4871306877,0.0000000000,-1.9832770901,-0.9207189570,0.0000000000
764,0.5429189868,-0.5986313062,0.6870720634,3.5100162538,0.0000000000,-0.4454742795,-1.2739247989,0.0000000000,-3.2097665886,-0.3222573870,0.0000000000
765,0.3550819241,-1.5323394182,0.6266392431,2.4829840680,0.0000000000,0.6466280358,0.7767999104,0.0000000000,-2.7293446095,0.0317679012,0.0000000000
766,0.6311937704,-2.2940149761,0.2373256533,2.1181164121,0.0000000000,-1.0191777965,-0.7296577393,0.0000000000,-2.4171508074,0.3485723302,0.0000000000
767,0.5914459553,-1.3618305449,-0.2055054526,3.3636641847,0.0000000000,1.3173754888,2.2306141385,0.0000000000,-1.7277726383,1.0644838157,0.0000000000
768,0.6133798096,-2.2021966670,0.2151453128,2.3707545542,0.0000000000,-1.1482143143,-1.2709016295,0.0000000000,-0.1511844579,2.2763114628,0.0000000000
769,0.7284890197,-1.2675071291,1.2259585466,3.0608007094,0.0000000000,0.1341478962,1.1239312910,0.0000000000,-4.8156442775,-3.4517535018,0.0000000000
770,0.3791416156,-1.2843591697,1.9786843557,3.9859203752,0.0000000000,-0.7511790572,0.2284406737,0.0000000000,-2.9210513677,-1.3543961238,0.0000000000
771,0.6640380919,-2.0133405266,2.4714322489,4.5423626573,0.0000000000,-1.5528446000,-2.0359679866,0.0000000000,-1.2772940963,1.1847186232,0.0000000000
772,0.5462168614,-2.0177472360,1.6888430853,2.6085340009,0.0000000000,0.2277460924,0.4350074614,0.0000000000,-3.8441136538,-1.9404496371,0.0000000000
773,0.4991175345,-2.5708949548,2.1640369035,2.7509493067,0.0000000000,0.3351805060,0.7413561322,0.0000000000,-0.5104776192,1.1217296458,0.0000000000
774,0.7313295691,-1.0760620480,0.4760130064,2.7819644192,0.0000000000,-2.2282502660,-3.0573575569,0.0000000000,-2.1311619967,1.7350967581,0.0000000000
775,0.6525900124,-1.3120073985,0.6126410312,2.5090608985,0.0000000000,-1.8923571133,-3.1401610605,0.0000000000,-3.4251101193,-0.7358282994,0.0000000000
776,0.4084524946,-0.3027576881,2.0418423036,3.6427331631,0.0000000000,-1.7158966273,-2.7444196376,0.0000000000,-0.9721825271,1.4104310013,0.0000000000
777,0.6146877309,-2.2592340452,1.3351858411,2.8750096054,0.0000000000,-0.4777671659,0.3913136318,0.0000000000,-2.5057852277,0.4337703529,0.0000000000
778,0.5915101972,-2.3350333571,2.2384363628,2.9630736959,0.0000000000,-1.6361084271,-1.8693310822,0.0000000000,-1.8508599683,-0.0067648008,0.0000000000
779,0.6119551820,-1.5197354305,1.1257182712,4.5552137714,0.0000000000,-0.1938135296,-1.1406999844,0.0000000000,-3.5209526419,-2.4058253219,0.0000000000
780,0.4970674133,-1.0273989191,2.4989190936,3.1445337632,0.0000000000,-1.4706538989,-1.4535850203,0.0000000000,-3.2043503745,-3.7597609475,0.0000000000
781,0.6217029017,-1.8398438137,2.7336208780,5.0591030656,0.0000000000,-1.3583782942,-1.9122125112,0.0000000000,-2.8254849112,-1.3286247748,0.0000000000
782,0.5557571975,-1.6580195734,1.5417283403,2.3788466146,0.0000000000,-1.9013420708,-3.5470407859,0.0000000000,-2.8044293323,-3.5022983626,0.0000000000
783,0.4077009397,-1.3693952008,-1.3964534670,-0.4139103616,0.0000000000,-2.3259263640,-1.1691900857,0.0000000000,-1.9099162421,0.5036801987,0.0000000000
784,0.3290195629,-0.9778153123,1.2384927747,1.2062944907,0.0000000000,-1.8301812941,-1.6025796587,0.0000000000,-2.2515632011,-2.5882711458,0.0000000000
785,0.5956369197,-1.0455212878,-0.0893943979,2.4787470748,0.0000000000,-2.1567967270,-4.2719945225,0.0000000000,-2.5054604190,-0.1714849442,0.0000000000
786,0.5129486672,-1.0410201808,1.8101325496,3.6899843420,0.0000000000,-0.7306852184,-2.6962476801,0.0000000000,-3.2871000997,-2.6287803611,0.0000000000
787,0.5564069960,-1.9390455234,1.3123897956,1.6179171412,0.0000000000,-0.6111527955,-1.7510270421,0.0000000000,-2.1235311072,1.2386079175,0.0000000000
788,0.5815171363,-1.2113146476,-0.1312317985,0.9255146150,0.0000000000,-1.1711297652,-3.1756542683,0.0000000000,-4.1390294764,-1.9638509812,0.0000000000
789,0.3777469424,-1.6258608541,1.0942395937,2.0093524605,0.0000000000,-0.7220151643,-1.3290983370,0.0000000000,-2.0465232583,0.2865466970,0.0000000000
790,0.4702278587,-1.5555324996,-1.0119600338,-0.3644137324,0.0000000000,-2.7331360692,-3.1382274554,0.0000000000,-2.9670196322,-1.9092937111,0.0000000000
791,0.4162478370,-0.9900221334,2.9874382605,3.2378947491,0.0000000000,-0.1991046699,0.3389135122,0.0000000000,-0.3416963574,2.4966399329,0.0000000000
792,0.4235622436,-1.8655687927,0.9623369565,1.0312489654,0.0000000000,0.2449304420,-0.8105770906,0.0000000000,-2.7764936338,-2.6029837492,0.0000000000
793,0.4392623028,-1.8452371670,1.2537546612,1.1302058369,0.0000000000,0.2628997008,0.0746153240,0.0000000000,-2.5139204534,0.4343240278,0.0000000000
794,0.5791113185,-2.1378540823,-0.8687152184,1.1010621161,0.0000000000,-1.9830502776,-0.6141242722,0.0000000000,-2.4127647833,-2.2969809940,0.0000000000
795,0.6896491746,-2.0497409789,2.4462484158,1.7876398940,0.0000000000,0.4013750983,1.2147972361,0.0000000000,-3.0080364578,-2.8744726557,0.0000000000
796,0.7058075044,-2.2855514059,0.8557747371,2.5589581807,0.0000000000,-0.8345448202,-0.2448923801,0.0000000000,-3.5571276009,-2.0072645507,0.0000000000
797,0.5576985519,-2.0096163167,-0.0748529107,1.6474173882,0.0000000000,-0.5341532948,1.2759361050,0.0000000000,-0.4997195072,2.2996952084,0.0000000000
798,0.2759044432,-0.4440628101,1.4700533393,3.8093170880,0.0000000000,-0.7817574878,-0.0386780155,0.0000000000,-1.9839343742,-1.3353191163,0.0000000000
799,0.5696390799,-1.9665197303,2.0628320828,4.3776986303,0.0000000000,-1.7611307439,-0.4876485652,0.0000000000,-2.8427699002,-1.3960480997,0.0000000000
800,0.4818917537,-1.0967292311,0.8184702998,3.7655997065,0.0000000000,-0.5465719261,-0.6329312871,0.0000000000,-3.9924733621,-3.1049049493,0.0000000000
801,0.5355607563,-0.6632630561,0.2707816504,3.3459313907,0.0000000000,0.3163345056,-0.4989849053,0.0000000000,-1.1126874431,2.4985313360,0.0000000000
802,0.4803859218,-0.3583010864,-1.1223572366,1.6908020405,0.0000000000,-3.0311914068,-3.1525390879,0.0000000000,-1.9564625005,-0.6775245145,0.0000000000
803,0.5483253125,-1.1175863961,1.2867870025,2.4309636613,0.0000000000,0.9860106089,-0.0347748035,0.0000000000,-4.1345845921,-2.5628042656,0.0000000000
804,0.6018043673,-1.7871935654,2.0253645885,3.1898275140,0.0000000000,-2.4723177408,-2.1676703465,0.0000000000,-1.1661253148,1.8477295131,0.0000000000
805,0.5060135895,-2.4193949086,0.5984670228,1.0936261988,0.0000000000,-0.9257615954,-0.5895182621,0.0000000000,-1.5648195670,-1.9273439064,0.0000000000
806,0.6755665547,-1.4876576575,1.9001575340,4.2382857190,0.0000000000,-0.9405974986,-3.0156345976,0.0000000000,-2.7746591000,-1.4857976859,0.0000000000
807,0.6388622805,-1.0830476149,1.5023738505,4.8883349456,0.0000000000,-1.4644042839,-1.5542762808,0.0000000000,-3.1798793494,-2.4247684004,0.0000000000
808,0.7472828400,-2.0880225099,1.6588826973,3.4145968226,0.0000000000,-0.8617979753,-1.0834708552,0.0000000000,-3.9356936827,-3.1360968344,0.0000000000
809,0.5458660773,-0.8358522481,1.9716157829,4.7656800438,0.0000000000,-0.6248105186,1.8263275518,0.0000000000,-0.6618554417,1.1215313019,0.0000000000
810,0.7368554848,-1.3124475558,1.1582607183,3.5629281917,0.0000000000,-2.5902064003,-2.4808692877,0.0000000000,-3.3097250425,-3.0855439969,0.0000000000
811,0.3844245936,-0.9260803755,0.0480602585,-1.0608633694,0.0000000000,-1.3859013576,0.5314285498,0.0000000000,-2.3239026904,-0.6001136163,0.0000000000
812,0.5685371965,-1.5284033124,0.6110554833,3.3982564509,0.0000000000,-0.4878122548,0.4496197689,0.0000000000,-1.3993038774,1.6531981837,0.0000000000
813,0.5223867280,-1.2389207029,1.5101182973,1.7166476423,0.0000000000,-2.6683395121,-2.3902543637,0.0000000000,-1.8585849236,1.2989623092,0.0000000000
814,0.4694238192,-1.9402836103,0.1433671240,2.1017668247,0.0000000000,-0.9995981134,-1.9518396079,0.0000000000,-2.6359604937,-2.4993311583,0.0000000000
815,0.5140046534,-2.0374538266,0.5142306471,3.3745059069,0.0000000000,-0.3684058882,0.9868365039,0.0000000000,-2.6859380341,-1.2732816166,0.0000000000
816,0.5748591729,-1.3679307979,1.4537193333,4.6320000064,0.0000000000,-0.0645085907,-0.8053813567,0.0000000000,-3.4738932005,-3.6998248802,0.0000000000
817,0.2915745841,-0.7711650860,-0.1157387755,1.6787288421,0.0000000000,-1.2237036974,-0.2511689166,0.0000000000,-1.2047244187,1.0656459859,0.0000000000
818,0.3504398012,-1.4612285758,0.6583985093,0.9247538494,0.0000000000,-1.7484092523,-1.0484401477,0.0000000000,-2.7357946901,-0.5694352633,0.0000000000
819,0.6166177174,-1.1940291293,0.9790644472,3.7807245577,0.0000000000,0.7519698634,2.1415901157,0.0000000000,-2.4671771707,1.1209897625,0.0000000000
820,0.6443713950,-2.1861399054,2.5116100271,2.2773287030,0.0000000000,-0.9736593839,0.0691341461,0.0000000000,-3.3725844226,-2.6783383706,0.0000000000
821,0.6523399220,-1.8544506616,2.2570061112,4.2003292492,0.0000000000,-1.4212925846,-1.6356455206,0.0000000000,-2.6440543378,-2.6290400673,0.0000000000
822,0.7954507992,-1.8698625176,1.7811433679,4.6495938938,0.0000000000,-0.4429221194,0.5158112547,0.0000000000,-3.3986726307,-1.4750332523,0.0000000000
823,0.5943604462,-2.4928525288,1.0510350166,0.4182345070,0.0000000000,-1.3614636135,-1.3747505744,0.0000000000,-1.7405256682,-0.0011723974,0.0000000000
824,0.6178705916,-0.8493453644,0.3973019310,2.9483419541,0.0000000000,-2.1794682388,-2.0012287863,0.0000000000,-3.7618040867,-4.7655858408,0.0000000000
825,0.3566113825,-1.8637378745,2.0605154162,3.1494243463,0.0000000000,-0.2468761848,-0.6039376463,0.0000000000,-1.7418637611,-0.7449206775,0.0000000000
826,0.6665936589,-1.4705078857,2.0085412513,3.8245463605,0.0000000000,-0.2813031003,0.1932969536,0.0000000000,-4.2709692675,-3.4329211724,0.0000000000
827,0.6602376586,-2.4936802819,0.9450137199,1.7887483980,0.0000000000,-1.3232042113,0.1691778770,0.0000000000,-2.5049281449,-1.8587475565,0.0000000000
828,0.3939768935,-0.6537688934,1.8706808111,2.0308315030,0.0000000000,-1.6484951274,0.1424331098,0.0000000000,-2.2352938640,-2.6935377030,0.0000000000
829,0.4932164649,-1.8848880024,-1.6990527308,-0.9551098437,0.0000000000,0.4519162585,-0.7083964914,0.0000000000,-1.5123740523,0.7313821983,0.0000000000
830,0.4344654142,-1.5816952521,-0.2615079845,1.6796144053,0.0000000000,-0.8490182637,-0.8605609401,0.0000000000,-2.2490372801,0.9666217607,0.0000000000
831,0.7470797428,-2.2959167701,0.2220110650,0.8995381387,0.0000000000,-1.7295007885,-1.8864950944,0.0000000000,-3.1971843752,-2.4370788011,0.0000000000
832,0.3514098885,-1.4003567548,2.0382999664,1.9855370330,0.0000000000,-1.0825058150,-1.8837604782,0.0000000000,-2.3550988178,-0.9123306916,0.0000000000
833,0.5159369559,-2.4525717741,-1.5140005243,-0.7741103836,0.0000000000,-0.4733225671,-0.8474720845,0.0000000000,-2.3580968575,-1.2055658314,0.0000000000
834,0.4848960618,-2.0142897566,1.6996014655,3.2548625153,0.0000000000,1.4309129938,0.9930453441,0.0000000000,-0.9484711921,-1.3632069340,0.0000000000
